raw,calibrated
0.012069889,-0.0011292305
0.012850746,-0.00034837425
0.015293095,0.0020939754
0.01071806,-0.00248106
0.012168304,-0.0010308158
0.016838914,0.003639794
0.01955615,0.00635703
0.01381325,0.00061412994
0.012137781,-0.0010613389
0.018063232,0.0048641125
0.014457203,0.0012580836
0.010295399,-0.0029037204
0.012401959,-0.0007971609
0.012438046,-0.000761074
0.011885621,-0.0013134992
0.013786817,0.00058769714
0.018876094,0.0056769745
0.00889457,-0.0043045497
0.012416014,-0.0007831054
0.012384953,-0.00081416685
0.016970031,0.0037709111
0.01303826,-0.0001608599
0.011464643,-0.0017344765
0.01401093,0.0008118106
0.015106216,0.0019070962
0.0139123965,0.0007132767
0.009530106,-0.0036690142
0.008339822,-0.0048592975
0.017285036,0.004085916
0.00828008,-0.00491904
0.010419062,-0.0027800575
0.0126461275,-0.00055299234
0.009936279,-0.0032628411
0.00812426,-0.0050748596
0.013126537,-0.000072582625
0.006418474,-0.006780646
0.011393254,-0.0018058661
0.016694915,0.0034957947
0.016395932,0.0031968122
0.01284232,-0.00035679992
0.008115249,-0.005083871
0.010038898,-0.0031602215
0.011631685,-0.0015674345
0.015510017,0.0023108972
0.019979624,0.0067805042
0.016087128,0.002888008
0.0087622255,-0.0044368943
0.011820354,-0.0013787663
0.015447692,0.0022485722
0.016210616,0.0030114958
0.009537271,-0.0036618486
0.014989288,0.0017901678
0.016909178,0.0037100585
0.015491422,0.0022923024
0.016981281,0.0037821615
0.007839067,-0.005360053
0.015273551,0.0020744316
0.009097937,-0.0041011833
0.013425038,0.00022591837
0.008840403,-0.0043587172
0.017583806,0.0043846862
0.016986497,0.003787377
0.014777832,0.0015787119
0.009738295,-0.0034608245
0.01239265,-0.00080646947
0.017109873,0.003910753
0.018389465,0.0051903455
0.011426204,-0.001772916
0.008860614,-0.0043385057
0.014081497,0.0008823769
0.015014285,0.0018151654
0.017596254,0.0043971343
0.011002425,-0.0021966947
0.011920089,-0.0012790309
0.010764929,-0.0024341913
0.014493945,0.0012948252
0.010207909,-0.0029912107
0.01165347,-0.00154565
0.011682356,-0.001516764
0.0112237455,-0.0019753743
0.014680593,0.0014814734
0.015594812,0.0023956923
0.0135820955,0.00038297568
0.019596696,0.006397576
0.014775532,0.0015764125
0.021872615,0.008673496
0.011958065,-0.0012410544
0.009279511,-0.003919609
0.012443657,-0.0007554628
0.012592889,-0.00060623046
0.012818467,-0.00038065296
0.0141876945,0.0009885747
0.011390761,-0.0018083593
0.010055952,-0.003143168
0.010195296,-0.0030038236
0.015971558,0.0027724383
0.009988647,-0.0032104729
0.018212032,0.0050129117
0.015729208,0.0025300877
0.014579396,0.0013802759
0.016989958,0.0037908377
0.0117452415,-0.0014538784
0.017268818,0.004069698
0.010893667,-0.0023054527
0.012872365,-0.00032675453
0.012827892,-0.00037122797
0.014358838,0.0011597183
0.012414429,-0.0007846905
0.015487097,0.0022879774
0.010048209,-0.003150911
0.018456982,0.0052578626
0.010936993,-0.0022621267
0.014209715,0.0010105949
0.015991157,0.002792037
0.017044306,0.003845186
0.018890742,0.0056916224
0.0050239447,-0.008175176
